job_id,job_title,required_skills,rule_ai_tag,rule_reason
AI02934,AI Software Engineer,"Azure, PyTorch, Deep Learning, Kubernetes",1,规则匹配: AI Software Engineer
AI02935,Principal Data Scientist,"Git, Hadoop, SQL, Deep Learning, Azure",1,Data Scientist with ML skills
AI02937,AI Architect,"Hadoop, SQL, Tableau",1,规则匹配: AI Architect
AI02938,AI Consultant,"Kubernetes, GCP, Computer Vision, Mathematics",0,规则匹配: AI Consultant
AI02941,AI Architect,"SQL, Git, MLOps, PyTorch, Python",1,规则匹配: AI Architect
AI02945,AI Architect,"SQL, Kubernetes, Java, R",1,规则匹配: AI Architect
AI02948,AI Specialist,"Scala, MLOps, GCP, TensorFlow, Java",1,规则匹配: AI Specialist
AI02949,AI Architect,"Python, Computer Vision, Kubernetes",1,规则匹配: AI Architect
AI02957,AI Consultant,"Linux, AWS, Azure",0,规则匹配: AI Consultant
AI02973,AI Consultant,"Git, Azure, Python, Computer Vision",0,规则匹配: AI Consultant
AI02974,AI Specialist,"AWS, Hadoop, Tableau",1,规则匹配: AI Specialist
AI02979,Principal Data Scientist,"R, Hadoop, Deep Learning, Mathematics, SQL",1,Data Scientist with ML skills
AI02983,Principal Data Scientist,"Kubernetes, Scala, R",1,Data Scientist default
AI02984,AI Consultant,"Scala, Azure, Java",0,规则匹配: AI Consultant
AI02987,AI Product Manager,"Linux, GCP, Tableau, Computer Vision",0,规则匹配: AI Product Manager
AI02989,AI Architect,"Python, GCP, TensorFlow",1,规则匹配: AI Architect
AI02993,AI Specialist,"Mathematics, PyTorch, Java, TensorFlow, Linux",1,规则匹配: AI Specialist
AI02996,AI Architect,"GCP, Spark, Data Visualization, NLP",1,规则匹配: AI Architect
AI02998,AI Product Manager,"Java, Tableau, R, Python",0,规则匹配: AI Product Manager
AI03003,Principal Data Scientist,"Statistics, MLOps, Deep Learning, TensorFlow",1,Data Scientist with ML skills
AI03004,AI Specialist,"SQL, Linux, Kubernetes, Python",1,规则匹配: AI Specialist
AI03012,AI Consultant,"Statistics, Python, Kubernetes, Tableau, Azure",0,规则匹配: AI Consultant
AI03018,AI Architect,"Python, Spark, MLOps",1,规则匹配: AI Architect
AI03022,AI Software Engineer,"AWS, Git, Python, Spark, NLP",1,规则匹配: AI Software Engineer
AI03023,AI Specialist,"Linux, Azure, Hadoop",1,规则匹配: AI Specialist
AI03024,Principal Data Scientist,"NLP, Hadoop, Statistics, Linux",1,Data Scientist with ML skills
AI03025,AI Architect,"Mathematics, GCP, Scala",1,规则匹配: AI Architect
AI03028,AI Consultant,"Deep Learning, Hadoop, Azure",0,规则匹配: AI Consultant
AI03029,AI Product Manager,"Hadoop, Linux, GCP, NLP",0,规则匹配: AI Product Manager
AI03035,AI Software Engineer,"Spark, Python, SQL",1,规则匹配: AI Software Engineer
AI03036,AI Product Manager,"AWS, Kubernetes, Python, Scala, Mathematics",0,规则匹配: AI Product Manager
AI03038,AI Product Manager,"PyTorch, Docker, Computer Vision, Kubernetes",0,规则匹配: AI Product Manager
AI03039,AI Product Manager,"Hadoop, SQL, Computer Vision",0,规则匹配: AI Product Manager
AI03042,AI Architect,"Docker, Java, Statistics, TensorFlow, NLP",1,规则匹配: AI Architect
AI03047,AI Software Engineer,"Spark, Java, Kubernetes, PyTorch, Hadoop",1,规则匹配: AI Software Engineer
AI03050,AI Architect,"Kubernetes, R, GCP, Git, Azure",1,规则匹配: AI Architect
AI03055,AI Consultant,"TensorFlow, Linux, SQL",0,规则匹配: AI Consultant
AI03060,AI Software Engineer,"Azure, Python, MLOps, Statistics",1,规则匹配: AI Software Engineer
AI03061,AI Specialist,"Azure, Statistics, Python, Hadoop",1,规则匹配: AI Specialist
AI03066,AI Consultant,"Spark, Docker, Java",0,规则匹配: AI Consultant
AI03068,AI Software Engineer,"Python, GCP, Java, Linux, Spark",1,规则匹配: AI Software Engineer
AI03069,AI Specialist,"MLOps, TensorFlow, PyTorch",1,规则匹配: AI Specialist
AI03075,AI Software Engineer,"Git, Kubernetes, Linux, SQL, GCP",1,规则匹配: AI Software Engineer
AI03077,AI Software Engineer,"Python, Azure, Deep Learning, SQL",1,规则匹配: AI Software Engineer
AI03080,AI Specialist,"Python, Data Visualization, MLOps, SQL, Mathematics",1,规则匹配: AI Specialist
AI03083,AI Architect,"PyTorch, Linux, Statistics",1,规则匹配: AI Architect
AI03087,AI Consultant,"Scala, Spark, Tableau, Azure",0,规则匹配: AI Consultant
AI03088,AI Software Engineer,"Linux, NLP, SQL, Git",1,规则匹配: AI Software Engineer
AI03090,AI Product Manager,"GCP, PyTorch, Deep Learning, Hadoop, MLOps",0,规则匹配: AI Product Manager
AI03091,AI Software Engineer,"SQL, Git, Deep Learning, PyTorch, Mathematics",1,规则匹配: AI Software Engineer
AI03095,AI Software Engineer,"NLP, Linux, TensorFlow",1,规则匹配: AI Software Engineer
AI03096,AI Product Manager,"MLOps, Java, NLP, GCP, Mathematics",0,规则匹配: AI Product Manager
AI03099,AI Product Manager,"PyTorch, Scala, Computer Vision, GCP, Spark",0,规则匹配: AI Product Manager
AI03105,AI Architect,"Python, Kubernetes, AWS, Git, Spark",1,规则匹配: AI Architect
AI03111,AI Consultant,"Git, R, Java, GCP",0,规则匹配: AI Consultant
AI03113,AI Consultant,"Data Visualization, AWS, SQL",0,规则匹配: AI Consultant
AI03117,AI Consultant,"Tableau, Git, MLOps, Linux, NLP",0,规则匹配: AI Consultant
AI03120,AI Consultant,"TensorFlow, Kubernetes, Docker, Java, Python",0,规则匹配: AI Consultant
AI03132,AI Software Engineer,"Docker, Kubernetes, Computer Vision",1,规则匹配: AI Software Engineer
AI03133,AI Specialist,"Java, Deep Learning, SQL, AWS",1,规则匹配: AI Specialist
AI03148,AI Architect,"R, Deep Learning, Kubernetes, Linux, NLP",1,规则匹配: AI Architect
AI03149,AI Software Engineer,"Scala, Data Visualization, MLOps",1,规则匹配: AI Software Engineer
AI03151,AI Consultant,"Python, TensorFlow, PyTorch, Docker",0,规则匹配: AI Consultant
AI03157,AI Architect,"Python, TensorFlow, Computer Vision, Java",1,规则匹配: AI Architect
AI03162,AI Architect,"MLOps, Kubernetes, R, PyTorch",1,规则匹配: AI Architect
AI03163,AI Architect,"PyTorch, TensorFlow, MLOps",1,规则匹配: AI Architect
AI03165,AI Product Manager,"Tableau, Java, R",0,规则匹配: AI Product Manager
AI03166,AI Software Engineer,"Git, Azure, Linux, TensorFlow, R",1,规则匹配: AI Software Engineer
AI03168,Principal Data Scientist,"Statistics, R, MLOps, Tableau, Computer Vision",1,Data Scientist with ML skills
AI03169,AI Software Engineer,"Hadoop, Docker, GCP, NLP",1,规则匹配: AI Software Engineer
AI03173,AI Specialist,"Deep Learning, R, Python, Computer Vision",1,规则匹配: AI Specialist
AI03174,AI Software Engineer,"AWS, Java, GCP, R",1,规则匹配: AI Software Engineer
AI03179,AI Specialist,"GCP, TensorFlow, Mathematics, Java, Python",1,规则匹配: AI Specialist
AI03181,AI Product Manager,"Python, Git, Scala, R, Spark",0,规则匹配: AI Product Manager
AI03183,AI Architect,"SQL, PyTorch, GCP, Kubernetes",1,规则匹配: AI Architect
AI03190,AI Specialist,"Mathematics, MLOps, Java",1,规则匹配: AI Specialist
AI03192,AI Specialist,"Statistics, R, Scala, Kubernetes, NLP",1,规则匹配: AI Specialist
AI03195,AI Software Engineer,"Hadoop, MLOps, PyTorch, Scala, Tableau",1,规则匹配: AI Software Engineer
AI03200,AI Software Engineer,"SQL, Linux, Java",1,规则匹配: AI Software Engineer
AI03203,AI Specialist,"Deep Learning, Hadoop, SQL, Git, Docker",1,规则匹配: AI Specialist
AI03205,AI Architect,"Data Visualization, Deep Learning, Statistics",1,规则匹配: AI Architect
AI03209,AI Software Engineer,"Mathematics, TensorFlow, Python, Spark",1,规则匹配: AI Software Engineer
AI03211,AI Product Manager,"MLOps, Python, Git, R",0,规则匹配: AI Product Manager
AI03212,Principal Data Scientist,"Kubernetes, Python, Linux",1,Data Scientist default
AI03215,AI Consultant,"Git, Java, Kubernetes, Azure",0,规则匹配: AI Consultant
AI03220,AI Software Engineer,"PyTorch, Spark, MLOps, GCP, NLP",1,规则匹配: AI Software Engineer
AI03227,AI Specialist,"Tableau, TensorFlow, Computer Vision, Statistics",1,规则匹配: AI Specialist
AI03229,Principal Data Scientist,"Mathematics, NLP, MLOps",1,Data Scientist with ML skills
AI03235,AI Software Engineer,"Kubernetes, Statistics, Git",1,规则匹配: AI Software Engineer
AI03236,AI Specialist,"Spark, Docker, Mathematics, Kubernetes, NLP",1,规则匹配: AI Specialist
AI03237,AI Software Engineer,"Data Visualization, Python, TensorFlow",1,规则匹配: AI Software Engineer
AI03239,AI Architect,"Mathematics, Deep Learning, Git, MLOps",1,规则匹配: AI Architect
AI03244,AI Specialist,"TensorFlow, SQL, R",1,规则匹配: AI Specialist
AI03248,AI Specialist,"Scala, Kubernetes, MLOps",1,规则匹配: AI Specialist
AI03249,AI Architect,"Scala, Azure, MLOps, Deep Learning",1,规则匹配: AI Architect
AI03250,AI Product Manager,"Java, Data Visualization, Kubernetes, Linux",0,规则匹配: AI Product Manager
AI03253,AI Architect,"TensorFlow, Java, Statistics, NLP, PyTorch",1,规则匹配: AI Architect
AI03254,AI Specialist,"Python, Mathematics, R, Computer Vision, Linux",1,规则匹配: AI Specialist
AI03257,AI Architect,"PyTorch, Scala, GCP",1,规则匹配: AI Architect
AI03259,Principal Data Scientist,"Kubernetes, Java, R",1,Data Scientist default
AI03261,AI Software Engineer,"Git, Linux, MLOps, Deep Learning",1,规则匹配: AI Software Engineer
AI03263,AI Architect,"Python, SQL, PyTorch",1,规则匹配: AI Architect
AI03269,AI Specialist,"Scala, NLP, GCP, Mathematics",1,规则匹配: AI Specialist
AI03270,AI Product Manager,"GCP, Hadoop, Python, Deep Learning",0,规则匹配: AI Product Manager
AI03271,AI Specialist,"Spark, TensorFlow, Computer Vision, GCP, Java",1,规则匹配: AI Specialist
AI03275,AI Product Manager,"Python, AWS, Mathematics, SQL, Data Visualization",0,规则匹配: AI Product Manager
AI03276,AI Product Manager,"Mathematics, Linux, AWS",0,规则匹配: AI Product Manager
AI03278,AI Software Engineer,"Linux, Scala, Python, Mathematics",1,规则匹配: AI Software Engineer
AI03291,Principal Data Scientist,"PyTorch, Java, TensorFlow",1,Data Scientist with ML skills
AI03292,AI Product Manager,"PyTorch, TensorFlow, MLOps, NLP, Python",0,规则匹配: AI Product Manager
AI03294,AI Software Engineer,"Python, Java, Kubernetes, Azure",1,规则匹配: AI Software Engineer
AI03295,Principal Data Scientist,"Python, AWS, TensorFlow, Kubernetes, Spark",1,Data Scientist with ML skills
AI03296,AI Specialist,"Docker, Java, Linux, Computer Vision",1,规则匹配: AI Specialist
AI03311,AI Software Engineer,"AWS, Kubernetes, Spark",1,规则匹配: AI Software Engineer
AI03313,AI Specialist,"PyTorch, Hadoop, Computer Vision, Deep Learning",1,规则匹配: AI Specialist
AI03320,Principal Data Scientist,"Deep Learning, Hadoop, GCP, Kubernetes, Docker",1,Data Scientist with ML skills
AI03321,AI Software Engineer,"Git, Scala, Data Visualization, Java",1,规则匹配: AI Software Engineer
AI03329,Principal Data Scientist,"Kubernetes, Python, Linux, Mathematics, R",1,Data Scientist default
AI03330,Principal Data Scientist,"Linux, PyTorch, SQL, Statistics",1,Data Scientist with ML skills
AI03332,AI Product Manager,"R, Scala, Git, GCP, Tableau",0,规则匹配: AI Product Manager
AI03334,AI Consultant,"Deep Learning, Kubernetes, PyTorch, Scala, Hadoop",0,规则匹配: AI Consultant
AI03341,AI Product Manager,"Python, Mathematics, TensorFlow, Tableau",0,规则匹配: AI Product Manager
AI03343,AI Software Engineer,"SQL, Kubernetes, Data Visualization, Statistics",1,规则匹配: AI Software Engineer
AI03350,AI Software Engineer,"R, SQL, Kubernetes, Java, Hadoop",1,规则匹配: AI Software Engineer
AI03351,AI Specialist,"MLOps, Scala, AWS, Kubernetes, Docker",1,规则匹配: AI Specialist
AI03358,Principal Data Scientist,"Hadoop, Docker, Mathematics, Computer Vision, Python",1,Data Scientist with ML skills
AI03372,Principal Data Scientist,"Computer Vision, Spark, Python, Scala, Hadoop",1,Data Scientist with ML skills
AI03379,AI Architect,"Python, SQL, Linux, Java",1,规则匹配: AI Architect
AI03381,AI Consultant,"Hadoop, TensorFlow, Java",0,规则匹配: AI Consultant
AI03382,Principal Data Scientist,"Python, Git, SQL, Spark",1,Data Scientist default
AI03387,AI Consultant,"R, NLP, Python",0,规则匹配: AI Consultant
AI03391,AI Software Engineer,"Data Visualization, Computer Vision, Kubernetes, NLP",1,规则匹配: AI Software Engineer
AI03393,AI Product Manager,"Deep Learning, NLP, Data Visualization",0,规则匹配: AI Product Manager
AI03395,Principal Data Scientist,"Hadoop, Kubernetes, R, Mathematics, TensorFlow",1,Data Scientist with ML skills
AI03403,AI Architect,"Python, Spark, Docker",1,规则匹配: AI Architect
AI03404,AI Software Engineer,"Git, Linux, SQL, Computer Vision",1,规则匹配: AI Software Engineer
AI03408,Principal Data Scientist,"MLOps, R, Git, SQL, Docker",1,Data Scientist with ML skills
AI03413,AI Software Engineer,"Python, Deep Learning, TensorFlow, Mathematics",1,规则匹配: AI Software Engineer
AI03414,AI Architect,"Python, TensorFlow, Kubernetes",1,规则匹配: AI Architect
AI03416,AI Specialist,"Computer Vision, PyTorch, Linux, R",1,规则匹配: AI Specialist
AI03421,Principal Data Scientist,"Computer Vision, Python, Scala, Hadoop, SQL",1,Data Scientist with ML skills
AI03426,AI Software Engineer,"Deep Learning, Python, Linux, Git",1,规则匹配: AI Software Engineer
AI03427,AI Consultant,"Tableau, Python, TensorFlow, Linux, AWS",0,规则匹配: AI Consultant
AI03429,AI Software Engineer,"Linux, Java, Kubernetes, Mathematics, PyTorch",1,规则匹配: AI Software Engineer
AI03434,AI Software Engineer,"GCP, R, PyTorch, Deep Learning, Mathematics",1,规则匹配: AI Software Engineer
AI03436,AI Software Engineer,"PyTorch, Java, Deep Learning",1,规则匹配: AI Software Engineer
AI03440,AI Consultant,"Scala, Statistics, Python, Deep Learning",0,规则匹配: AI Consultant
AI03442,Principal Data Scientist,"Kubernetes, Python, Java",1,Data Scientist default
AI03447,AI Software Engineer,"Kubernetes, SQL, Hadoop, Scala",1,规则匹配: AI Software Engineer
AI03448,Principal Data Scientist,"Scala, Docker, Data Visualization, Kubernetes",1,Data Scientist default
AI03450,AI Architect,"Spark, AWS, Linux, Tableau, Statistics",1,规则匹配: AI Architect
AI03451,AI Product Manager,"TensorFlow, Azure, Computer Vision",0,规则匹配: AI Product Manager
AI03452,AI Architect,"Spark, PyTorch, TensorFlow, Kubernetes, Hadoop",1,规则匹配: AI Architect
AI03454,Principal Data Scientist,"MLOps, Hadoop, Python, R",1,Data Scientist with ML skills
AI03456,AI Product Manager,"Git, Deep Learning, NLP, Scala",0,规则匹配: AI Product Manager
AI03463,AI Product Manager,"PyTorch, Data Visualization, TensorFlow, Python",0,规则匹配: AI Product Manager
AI03471,AI Software Engineer,"Computer Vision, SQL, Python",1,规则匹配: AI Software Engineer
AI03472,AI Consultant,"Python, Data Visualization, SQL, Statistics, Hadoop",0,规则匹配: AI Consultant
AI03473,AI Product Manager,"Linux, Java, Deep Learning, PyTorch, Hadoop",0,规则匹配: AI Product Manager
AI03476,AI Consultant,"Hadoop, Git, Computer Vision, SQL, Spark",0,规则匹配: AI Consultant
AI03479,AI Consultant,"Data Visualization, TensorFlow, R, Deep Learning, Kubernetes",0,规则匹配: AI Consultant
AI03482,Principal Data Scientist,"Kubernetes, R, AWS, Docker",1,Data Scientist default
AI03483,AI Architect,"Docker, MLOps, PyTorch, Tableau",1,规则匹配: AI Architect
AI03484,AI Specialist,"TensorFlow, SQL, Docker, Computer Vision, Deep Learning",1,规则匹配: AI Specialist
AI03486,AI Consultant,"MLOps, PyTorch, R, AWS, Statistics",0,规则匹配: AI Consultant
AI03489,AI Consultant,"Java, NLP, Python, Deep Learning, Hadoop",0,规则匹配: AI Consultant
AI03491,AI Specialist,"Scala, Python, Git",1,规则匹配: AI Specialist
AI03493,AI Architect,"Spark, Java, Computer Vision",1,规则匹配: AI Architect
AI03494,AI Software Engineer,"Java, Git, SQL, TensorFlow, R",1,规则匹配: AI Software Engineer
AI03496,AI Specialist,"PyTorch, NLP, Statistics, Git",1,规则匹配: AI Specialist
AI03498,AI Software Engineer,"Spark, AWS, MLOps, NLP",1,规则匹配: AI Software Engineer
AI03502,Principal Data Scientist,"Deep Learning, Data Visualization, Hadoop, Mathematics",1,Data Scientist with ML skills
AI03503,AI Consultant,"Python, SQL, Azure, Spark",0,规则匹配: AI Consultant
AI03510,AI Specialist,"MLOps, GCP, Computer Vision, TensorFlow, AWS",1,规则匹配: AI Specialist
AI03516,AI Consultant,"SQL, PyTorch, GCP",0,规则匹配: AI Consultant
AI03523,Principal Data Scientist,"GCP, AWS, R, Tableau",0,Data Scientist BI/reporting only
AI03525,AI Product Manager,"Python, TensorFlow, Docker, PyTorch",0,规则匹配: AI Product Manager
AI03527,AI Architect,"Hadoop, PyTorch, Git, NLP",1,规则匹配: AI Architect
AI03528,AI Architect,"Java, TensorFlow, Python, Kubernetes, MLOps",1,规则匹配: AI Architect
AI03532,AI Product Manager,"Scala, Spark, Tableau, Linux, Hadoop",0,规则匹配: AI Product Manager
AI03536,AI Architect,"R, GCP, SQL, Data Visualization, Hadoop",1,规则匹配: AI Architect
AI03539,Principal Data Scientist,"Kubernetes, Hadoop, NLP",1,Data Scientist with ML skills
AI03541,AI Product Manager,"AWS, Spark, MLOps",0,规则匹配: AI Product Manager
AI03543,AI Product Manager,"GCP, PyTorch, Data Visualization, SQL",0,规则匹配: AI Product Manager
AI03550,AI Consultant,"MLOps, Scala, Kubernetes",0,规则匹配: AI Consultant
AI03554,AI Specialist,"Scala, Python, Azure, Java",1,规则匹配: AI Specialist
AI03559,AI Architect,"Docker, NLP, Git, Computer Vision, Azure",1,规则匹配: AI Architect
AI03563,Principal Data Scientist,"Scala, Git, Data Visualization, Java, MLOps",1,Data Scientist with ML skills
AI03567,AI Specialist,"Java, Data Visualization, R, Spark",1,规则匹配: AI Specialist
AI03569,AI Software Engineer,"NLP, Spark, Python, Kubernetes, Git",1,规则匹配: AI Software Engineer
AI03571,AI Architect,"Linux, Python, Data Visualization",1,规则匹配: AI Architect
