job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,_layer1_tag,_layer1_reason,_layer1_confidence,_gray_zone_reason
AI04848,AI Consultant,167796,EUR,EX,FL,Netherlands,M,Netherlands,100,"Java, SQL, NLP, PyTorch, TensorFlow",PhD,13,Telecommunications,2024-10-29,2024-12-07,1798,6.7,Advanced Robotics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04852,Principal Data Scientist,103182,USD,MI,FL,Denmark,S,Norway,100,"Spark, Git, Deep Learning, NLP",PhD,4,Manufacturing,2024-05-27,2024-06-13,1199,7.9,Advanced Robotics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04853,AI Consultant,49461,USD,EN,FT,Canada,M,South Korea,0,"PyTorch, SQL, Linux, Java, Python",Master,0,Consulting,2024-10-31,2024-12-27,872,5.9,Algorithmic Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04855,AI Specialist,106370,USD,EX,FT,Israel,S,China,0,"GCP, Kubernetes, TensorFlow, Git, Hadoop",Associate,11,Telecommunications,2025-03-09,2025-03-23,1038,7.3,DeepTech Ventures,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04858,AI Specialist,36052,USD,EN,FT,South Korea,S,Austria,0,"Java, PyTorch, Computer Vision, R, TensorFlow",Associate,0,Media,2025-01-29,2025-03-19,856,9.2,Machine Intelligence Group,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04859,AI Consultant,190891,USD,EX,PT,Singapore,L,United Kingdom,100,"Tableau, Linux, GCP, Java",Associate,12,Transportation,2025-02-05,2025-04-09,1212,8.0,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04860,Principal Data Scientist,60615,USD,EN,FL,Australia,S,Australia,0,"GCP, Java, MLOps",Master,1,Energy,2024-09-04,2024-11-05,1175,9.5,Algorithmic Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04861,AI Software Engineer,74581,USD,MI,PT,Israel,L,Israel,0,"Hadoop, TensorFlow, Kubernetes",Bachelor,2,Telecommunications,2024-04-16,2024-06-24,1128,6.5,AI Innovations,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI04862,AI Specialist,159428,USD,SE,FT,Singapore,M,Singapore,100,"Tableau, Hadoop, Python, Spark, SQL",PhD,6,Technology,2024-01-21,2024-02-20,896,7.9,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04863,AI Product Manager,90930,USD,MI,FL,Singapore,M,Singapore,0,"Linux, Git, Scala, Spark",Bachelor,4,Consulting,2025-02-01,2025-03-18,1564,9.6,Machine Intelligence Group,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI04864,AI Architect,131045,USD,SE,FT,Canada,L,Canada,0,"PyTorch, Hadoop, Azure, Computer Vision, SQL",Bachelor,7,Education,2025-01-28,2025-03-13,1909,6.0,Future Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04867,AI Architect,189776,USD,SE,FT,Denmark,L,Denmark,100,"TensorFlow, MLOps, Python",PhD,7,Education,2024-08-30,2024-09-16,2305,5.1,Machine Intelligence Group,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04870,AI Consultant,143660,USD,EX,PT,South Korea,S,South Korea,100,"Kubernetes, Computer Vision, MLOps",Associate,15,Healthcare,2025-01-06,2025-03-11,1996,7.4,Autonomous Tech,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04872,AI Specialist,128857,USD,EX,CT,Israel,S,Israel,50,"Linux, SQL, TensorFlow, Mathematics",PhD,10,Finance,2024-08-03,2024-09-11,2305,9.3,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04879,AI Product Manager,59954,USD,EN,FL,Canada,S,Canada,50,"Kubernetes, PyTorch, TensorFlow",Associate,1,Automotive,2025-03-18,2025-04-15,703,9.2,Machine Intelligence Group,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI04882,AI Specialist,51230,USD,EN,PT,Japan,S,Japan,100,"Deep Learning, PyTorch, Statistics",Bachelor,1,Healthcare,2025-04-15,2025-06-08,1989,8.1,Future Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04894,AI Product Manager,69546,USD,EN,PT,Singapore,M,Australia,50,"Kubernetes, NLP, PyTorch",PhD,0,Technology,2024-07-05,2024-08-08,2429,7.7,Algorithmic Solutions,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI04907,AI Architect,144513,USD,EX,CT,China,M,China,100,"Data Visualization, Python, SQL",Associate,12,Media,2024-12-16,2025-01-19,2344,6.3,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04912,AI Architect,91128,USD,SE,FT,Japan,L,Finland,50,"Mathematics, TensorFlow, SQL, Java",Bachelor,5,Technology,2024-03-06,2024-05-13,2215,5.6,Advanced Robotics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04919,AI Software Engineer,128067,USD,SE,FL,Norway,S,Norway,0,"Computer Vision, Data Visualization, Hadoop",Bachelor,5,Automotive,2024-01-26,2024-03-13,1679,9.6,Predictive Systems,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI04924,AI Consultant,49213,USD,EN,CT,Australia,S,Singapore,50,"PyTorch, SQL, Statistics",Associate,1,Technology,2024-12-06,2025-01-09,1925,9.7,Future Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04926,AI Software Engineer,123935,USD,MI,FT,United States,L,Norway,50,"Python, Mathematics, NLP, Statistics, Tableau",PhD,2,Government,2025-03-01,2025-05-07,1029,5.6,Autonomous Tech,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI04931,AI Architect,121458,USD,SE,CT,United States,S,United States,0,"Mathematics, MLOps, Java, Docker, Python",Associate,8,Government,2024-03-06,2024-05-16,2266,8.9,Autonomous Tech,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04933,Principal Data Scientist,105096,GBP,MI,CT,United Kingdom,S,United Kingdom,50,"Python, TensorFlow, AWS",Master,2,Healthcare,2025-03-19,2025-05-02,518,6.1,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04935,Principal Data Scientist,121811,USD,EX,PT,Japan,L,Finland,50,"Java, Azure, Deep Learning",Bachelor,12,Energy,2025-03-09,2025-05-09,1625,9.3,Autonomous Tech,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04937,AI Architect,215355,USD,EX,FT,Singapore,L,Austria,100,"Azure, Linux, Deep Learning, Python",Master,10,Retail,2024-04-16,2024-06-28,1817,5.6,Quantum Computing Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04938,AI Software Engineer,46314,USD,EN,FL,Japan,S,Israel,0,"Kubernetes, Data Visualization, Computer Vision, R",Bachelor,0,Automotive,2024-11-26,2024-12-21,2127,7.1,AI Innovations,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI04942,AI Software Engineer,94183,EUR,SE,FT,Germany,S,Denmark,0,"SQL, Computer Vision, Statistics, Scala",Bachelor,7,Consulting,2024-07-19,2024-08-05,745,9.7,DeepTech Ventures,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI04945,AI Specialist,120914,USD,MI,FL,United States,M,United States,0,"Java, R, GCP, Linux, Tableau",PhD,4,Automotive,2024-10-14,2024-11-03,1943,7.8,Cognitive Computing,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04950,AI Software Engineer,57612,USD,EN,PT,South Korea,L,South Korea,100,"MLOps, Linux, Data Visualization, Git",Bachelor,0,Technology,2024-06-26,2024-08-10,2124,8.6,Cognitive Computing,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI04953,AI Specialist,48584,USD,EN,FL,China,L,Israel,0,"Scala, Java, Azure, Python",Bachelor,1,Consulting,2025-04-15,2025-05-16,1563,6.7,Advanced Robotics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04954,Principal Data Scientist,92641,USD,SE,FL,Japan,S,Japan,50,"Python, SQL, TensorFlow, Tableau",Associate,6,Media,2024-08-17,2024-09-25,2167,6.6,Cognitive Computing,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04958,AI Specialist,36553,USD,EN,FL,Finland,M,Finland,0,"Python, TensorFlow, Statistics",Master,0,Energy,2024-07-18,2024-09-19,827,9.6,Autonomous Tech,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04962,AI Product Manager,64858,USD,EN,FL,Sweden,S,Sweden,100,"Linux, Scala, SQL, MLOps, PyTorch",Master,0,Technology,2024-04-08,2024-05-11,591,8.8,AI Innovations,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI04966,AI Architect,90097,USD,SE,FT,Finland,M,Finland,50,"Computer Vision, Python, Azure",Master,6,Real Estate,2025-01-27,2025-03-04,719,5.9,Smart Analytics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04968,AI Software Engineer,320849,USD,EX,PT,Denmark,L,Denmark,50,"NLP, Tableau, GCP, Mathematics",Associate,19,Media,2024-07-15,2024-09-14,745,8.2,Quantum Computing Inc,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI04969,AI Software Engineer,165290,USD,EX,CT,China,M,China,100,"Python, AWS, Azure, GCP, R",Master,11,Gaming,2024-06-09,2024-08-12,1194,5.5,Future Systems,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI04973,Principal Data Scientist,57436,USD,MI,FT,Finland,S,Germany,0,"AWS, Scala, Linux",Associate,3,Media,2024-03-27,2024-05-09,756,7.2,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04977,AI Software Engineer,95039,USD,SE,CT,India,S,India,50,"Docker, Deep Learning, Data Visualization",Associate,8,Technology,2025-04-01,2025-04-18,2470,6.2,Machine Intelligence Group,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI04978,Principal Data Scientist,47838,USD,EN,FT,Israel,S,Canada,0,"Kubernetes, Scala, Python, TensorFlow",Associate,0,Energy,2025-02-12,2025-03-19,1400,6.0,Cognitive Computing,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04983,AI Specialist,65507,USD,EN,CT,South Korea,L,Australia,50,"Python, Azure, MLOps",Associate,1,Retail,2024-02-21,2024-04-01,686,7.1,Cognitive Computing,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI04992,AI Software Engineer,49624,USD,EN,CT,Israel,M,Israel,50,"Mathematics, Git, Python",Associate,1,Education,2024-11-25,2025-01-13,797,6.3,TechCorp Inc,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI04996,AI Specialist,110450,USD,MI,FL,United States,M,United States,0,"AWS, Scala, Linux",Master,3,Consulting,2025-03-15,2025-04-10,1945,6.5,Future Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05000,AI Architect,89632,USD,MI,PT,Austria,L,Australia,100,"Kubernetes, Linux, TensorFlow, Python, AWS",Bachelor,3,Media,2024-11-18,2025-01-18,713,8.4,Autonomous Tech,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05003,AI Product Manager,81397,USD,MI,CT,Singapore,S,Ireland,50,"R, Scala, GCP, Deep Learning",PhD,4,Automotive,2024-02-18,2024-03-12,2253,5.8,Predictive Systems,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05007,Principal Data Scientist,172202,USD,SE,FL,United States,M,Norway,100,"SQL, Git, Kubernetes, Linux, Java",Bachelor,8,Energy,2024-06-24,2024-08-08,1924,6.7,TechCorp Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05012,AI Architect,238496,EUR,EX,PT,Netherlands,L,United States,50,"Computer Vision, Mathematics, Kubernetes, PyTorch, Docker",PhD,16,Gaming,2024-02-17,2024-03-14,1037,9.4,Future Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05013,AI Consultant,37420,USD,EN,PT,Finland,M,Australia,0,"Python, Hadoop, Computer Vision, Mathematics, SQL",Master,0,Education,2025-04-05,2025-06-05,517,9.5,DeepTech Ventures,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05019,AI Software Engineer,216468,EUR,EX,FL,France,M,India,50,"MLOps, SQL, Linux, Scala, TensorFlow",PhD,14,Retail,2024-07-11,2024-08-16,2186,6.2,Advanced Robotics,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05020,AI Product Manager,148896,USD,EX,CT,Japan,S,Australia,0,"AWS, Mathematics, Scala, R",PhD,19,Consulting,2025-04-26,2025-06-06,1893,8.5,Quantum Computing Inc,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05023,AI Architect,104098,USD,MI,FL,United States,L,United States,0,"Scala, R, Linux",Associate,3,Consulting,2024-09-25,2024-10-22,632,7.1,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05025,AI Product Manager,63265,USD,MI,FT,India,L,India,100,"Scala, Git, R",Associate,4,Finance,2024-05-28,2024-08-06,2259,6.4,Machine Intelligence Group,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05030,AI Consultant,73256,USD,SE,CT,Ireland,S,Ireland,50,"Java, Tableau, R, Deep Learning",PhD,5,Real Estate,2024-09-16,2024-10-21,2068,6.5,Cognitive Computing,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05033,AI Software Engineer,188736,EUR,EX,PT,Germany,L,Germany,0,"TensorFlow, Python, Docker, Mathematics",Associate,13,Media,2024-03-01,2024-04-01,2048,6.1,Advanced Robotics,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05045,AI Software Engineer,98948,USD,EN,FL,Norway,L,Norway,50,"Scala, PyTorch, Statistics, Deep Learning",Bachelor,0,Healthcare,2025-01-17,2025-03-20,950,8.1,TechCorp Inc,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05049,AI Specialist,103282,GBP,MI,CT,United Kingdom,M,United Kingdom,100,"TensorFlow, Kubernetes, Tableau",Bachelor,2,Telecommunications,2024-06-29,2024-08-27,810,5.3,Cognitive Computing,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05058,Principal Data Scientist,78206,EUR,EN,PT,France,L,France,0,"GCP, Scala, Python",Master,0,Finance,2024-10-02,2024-11-03,1787,9.1,Autonomous Tech,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05065,AI Specialist,196688,USD,EX,PT,Sweden,L,Sweden,0,"Git, Java, Computer Vision, GCP",Bachelor,13,Real Estate,2025-04-02,2025-05-29,1328,7.3,Advanced Robotics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05068,AI Software Engineer,127730,USD,SE,PT,Denmark,S,Denmark,100,"Computer Vision, Kubernetes, SQL, Statistics, Hadoop",Master,7,Consulting,2024-03-20,2024-04-30,1496,8.3,Autonomous Tech,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05070,AI Product Manager,73980,USD,SE,PT,Ireland,M,Germany,100,"Git, AWS, SQL",PhD,5,Telecommunications,2024-03-22,2024-05-12,1768,8.6,Advanced Robotics,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05089,AI Architect,135093,USD,SE,CT,Australia,M,Switzerland,100,"Linux, Git, Statistics, Scala",Associate,6,Government,2025-01-12,2025-02-23,1748,8.3,Cognitive Computing,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05091,Principal Data Scientist,122159,USD,MI,CT,Switzerland,S,Norway,50,"Statistics, Hadoop, Spark, R",Bachelor,4,Telecommunications,2024-01-20,2024-02-16,2418,5.1,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05102,AI Specialist,94600,EUR,MI,FL,Germany,M,Germany,50,"Git, GCP, PyTorch, Kubernetes, Statistics",PhD,3,Gaming,2024-05-02,2024-05-20,1554,6.2,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05106,AI Specialist,56219,USD,MI,CT,Austria,M,United States,100,"R, Deep Learning, NLP",Master,2,Media,2025-02-28,2025-04-20,1107,7.2,TechCorp Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05110,AI Specialist,77267,USD,MI,FL,Canada,S,Canada,50,"SQL, Statistics, Mathematics, PyTorch, GCP",Associate,4,Gaming,2024-08-31,2024-10-04,1777,7.7,DeepTech Ventures,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05111,AI Consultant,103347,USD,EN,FL,Norway,L,Norway,100,"TensorFlow, R, Statistics, Hadoop, Spark",Associate,0,Gaming,2025-01-03,2025-01-28,2480,5.8,Neural Networks Co,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05114,AI Specialist,48077,USD,EN,FT,China,L,China,100,"Spark, Mathematics, Kubernetes, Linux, PyTorch",Master,1,Transportation,2024-07-11,2024-08-19,1614,8.0,Smart Analytics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05128,Principal Data Scientist,96458,EUR,MI,CT,Netherlands,M,Netherlands,100,"Mathematics, NLP, Tableau, R, Computer Vision",Master,3,Finance,2024-06-06,2024-07-02,1573,7.5,TechCorp Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05129,AI Architect,52220,USD,MI,PT,South Korea,M,South Korea,0,"Deep Learning, Docker, Statistics, Scala",PhD,4,Healthcare,2024-06-06,2024-08-03,1986,9.7,Smart Analytics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05131,AI Specialist,42452,USD,EN,FL,India,M,India,0,"Docker, AWS, Azure, PyTorch, Linux",PhD,1,Automotive,2025-03-16,2025-04-03,640,8.2,Machine Intelligence Group,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05132,AI Product Manager,63023,USD,MI,FL,Finland,M,Finland,50,"Statistics, Python, Spark, Computer Vision",PhD,4,Energy,2024-12-26,2025-01-24,646,7.2,Quantum Computing Inc,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05139,AI Architect,85264,USD,MI,FT,Canada,L,Canada,0,"Statistics, R, Python, Linux",Master,2,Automotive,2024-04-25,2024-07-02,1751,7.5,Smart Analytics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05141,AI Architect,281427,EUR,EX,FT,Netherlands,L,Netherlands,0,"Mathematics, MLOps, AWS, SQL",Bachelor,19,Retail,2024-12-18,2025-02-18,1613,8.0,Future Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05143,AI Product Manager,57284,USD,MI,FT,Austria,S,Austria,50,"Spark, SQL, Java",Bachelor,2,Real Estate,2024-01-18,2024-03-27,1001,8.8,TechCorp Inc,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05146,Principal Data Scientist,111678,USD,SE,CT,Singapore,M,Singapore,0,"TensorFlow, AWS, GCP, Spark, Deep Learning",Bachelor,9,Retail,2025-04-28,2025-07-05,2069,5.1,Algorithmic Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05147,AI Software Engineer,83861,USD,SE,FT,Japan,M,Australia,100,"SQL, Kubernetes, TensorFlow, Java",PhD,8,Technology,2024-05-08,2024-07-07,2421,5.5,Digital Transformation LLC,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05149,AI Product Manager,225951,EUR,EX,FL,Netherlands,S,Netherlands,0,"NLP, Tableau, Azure, TensorFlow, Data Visualization",Bachelor,11,Finance,2024-01-14,2024-02-12,1195,6.8,TechCorp Inc,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05150,AI Specialist,78878,EUR,EN,FL,Germany,M,Germany,100,"MLOps, PyTorch, Kubernetes, Git, Tableau",Master,0,Retail,2024-04-20,2024-06-29,1996,6.6,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05152,Principal Data Scientist,109210,USD,EN,CT,Denmark,L,Denmark,50,"Python, R, Data Visualization, Deep Learning",Master,0,Transportation,2024-04-08,2024-06-17,1287,8.5,TechCorp Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05157,AI Architect,42268,USD,EN,FT,Finland,S,Finland,50,"MLOps, Computer Vision, Tableau",Associate,1,Energy,2024-02-07,2024-03-05,812,6.1,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05169,AI Product Manager,62916,GBP,EN,CT,United Kingdom,S,Austria,50,"Spark, Mathematics, Git, GCP, Python",PhD,0,Real Estate,2024-03-22,2024-05-09,1976,9.8,Cognitive Computing,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05171,AI Software Engineer,90833,USD,SE,CT,Ireland,M,Ireland,0,"MLOps, Python, Linux, Deep Learning",Master,6,Energy,2025-02-10,2025-04-08,886,6.8,AI Innovations,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05175,AI Consultant,111980,USD,SE,PT,China,L,China,50,"AWS, Java, Azure, Git, PyTorch",PhD,6,Education,2024-06-29,2024-08-20,2353,7.9,Cognitive Computing,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05177,Principal Data Scientist,224790,USD,SE,PT,Norway,L,Norway,50,"R, Docker, Scala",Associate,8,Consulting,2025-03-01,2025-03-21,663,9.3,Advanced Robotics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05180,Principal Data Scientist,120408,USD,EX,FL,Ireland,S,Ireland,50,"Linux, Scala, Mathematics, AWS",Bachelor,18,Energy,2025-02-14,2025-03-22,1293,8.7,Algorithmic Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05191,AI Consultant,79809,USD,MI,FT,Canada,M,United Kingdom,100,"NLP, Python, Tableau, TensorFlow, Kubernetes",PhD,4,Media,2025-01-14,2025-02-14,1660,7.7,DeepTech Ventures,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05192,AI Product Manager,72768,USD,MI,FT,Sweden,S,Sweden,50,"Computer Vision, Git, Docker, SQL, Python",Associate,4,Real Estate,2024-02-13,2024-02-29,1192,6.2,Cloud AI Solutions,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05195,Principal Data Scientist,275319,USD,EX,FT,Denmark,M,Denmark,0,"Tableau, Linux, GCP",Associate,10,Real Estate,2024-06-03,2024-07-09,1093,5.8,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05196,AI Software Engineer,69497,USD,MI,PT,Ireland,M,Ireland,50,"Tableau, SQL, PyTorch, TensorFlow",PhD,2,Media,2025-03-13,2025-04-10,1159,5.7,Machine Intelligence Group,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05203,AI Architect,60296,USD,MI,FL,Japan,S,Ireland,100,"GCP, Mathematics, Azure",Associate,3,Government,2025-03-12,2025-04-18,1213,8.6,Smart Analytics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI05204,AI Software Engineer,241599,EUR,EX,PT,France,L,France,50,"Data Visualization, Azure, Mathematics",Master,15,Telecommunications,2024-01-02,2024-02-26,1870,9.2,Machine Intelligence Group,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI05206,AI Software Engineer,77654,EUR,MI,FT,Netherlands,M,Netherlands,50,"Docker, Mathematics, Kubernetes, MLOps, Linux",Bachelor,4,Transportation,2025-04-13,2025-05-17,1323,7.3,Cognitive Computing,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
